state,scope,cell_key,ft_group,prov_code,owner,response,A,k,p,d,Astar,n_plots
WA,"cell","Western larch|10.1.2|Public-Other","Western larch","10.1.2","Public-Other","carbon_lbac",75575.9106,0.064919,6.00498,0.000888,195,155
WA,"cell","Ponderosa pine|6.2.9|State","Ponderosa pine","6.2.9","State","carbon_lbac",50413.9059,0.015636,0.8113,0.001615,125,718
WA,"cell","Douglas-fir|7.1.9|Public-Other","Douglas-fir","7.1.9","Public-Other","carbon_lbac",285556.0594,0.002447,0.58986,0.000148,175,3710
WA,"cell","Western oak|6.2.8|State","Western oak","6.2.8","State","carbon_lbac",352801.9616,1e-04,0.47519,0.016124,105,46
WA,"cell","Fir/spruce/mtn hemlock|7.1.7|Public-Other","Fir/spruce/mtn hemlock","7.1.7","Public-Other","carbon_lbac",1516372.4809,0.000182,0.73254,0.001022,200,1358
WA,"cell","Ponderosa pine|6.2.3|Industrial","Ponderosa pine","6.2.3","Industrial","carbon_lbac",50413.9059,0.015636,0.8113,0.001615,125,718
WA,"cell","Alder/maple|7.1.9|State","Alder/maple","7.1.9","State","carbon_lbac",116462.26,0.0288,1.25442,0.00501,125,582
WA,"cell","Woodland hardwoods|7.1.9|NIPF","Woodland hardwoods","7.1.9","NIPF","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Other western softwoods|6.2.7|Public-Other","Other western softwoods","6.2.7","Public-Other","carbon_lbac",21447.3467,0.277121,29755.20199,0,200,49
WA,"cell","Alder/maple|6.2.8|Public-Other","Alder/maple","6.2.8","Public-Other","carbon_lbac",116462.26,0.0288,1.25442,0.00501,125,582
WA,"cell","Ponderosa pine|6.2.9|Industrial","Ponderosa pine","6.2.9","Industrial","carbon_lbac",50413.9059,0.015636,0.8113,0.001615,125,718
WA,"cell","Woodland hardwoods|6.2.5|NIPF","Woodland hardwoods","6.2.5","NIPF","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Lodgepole pine|7.1.7|NIPF","Lodgepole pine","7.1.7","NIPF","carbon_lbac",70037.8111,0.034653,2.54925,0.008148,95,283
WA,"cell","Aspen/birch|10.1.2|NIPF","Aspen/birch","10.1.2","NIPF","carbon_lbac",53004.6852,0.047767,1.50113,0.020371,115,49
WA,"cell","Woodland hardwoods|7.1.7|NIPF","Woodland hardwoods","7.1.7","NIPF","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Aspen/birch|10.1.2|Industrial","Aspen/birch","10.1.2","Industrial","carbon_lbac",53004.6852,0.047767,1.50113,0.020371,115,49
WA,"cell","Alder/maple|6.2.3|NIPF","Alder/maple","6.2.3","NIPF","carbon_lbac",116462.26,0.0288,1.25442,0.00501,125,582
WA,"cell","Aspen/birch|6.2.5|State","Aspen/birch","6.2.5","State","carbon_lbac",53004.6852,0.047767,1.50113,0.020371,115,49
WA,"cell","Ponderosa pine|6.2.7|Public-Other","Ponderosa pine","6.2.7","Public-Other","carbon_lbac",50413.9059,0.015636,0.8113,0.001615,125,718
WA,"cell","Western larch|6.2.9|Public-Other","Western larch","6.2.9","Public-Other","carbon_lbac",75575.9106,0.064919,6.00498,0.000888,195,155
WA,"cell","Western larch|6.2.8|Public-Other","Western larch","6.2.8","Public-Other","carbon_lbac",75575.9106,0.064919,6.00498,0.000888,195,155
WA,"cell","Fir/spruce/mtn hemlock|7.1.7|State","Fir/spruce/mtn hemlock","7.1.7","State","carbon_lbac",1516372.4809,0.000182,0.73254,0.001022,200,1358
WA,"cell","Douglas-fir|6.2.9|State","Douglas-fir","6.2.9","State","carbon_lbac",285556.0594,0.002447,0.58986,0.000148,175,3710
WA,"cell","Woodland hardwoods|6.2.7|Industrial","Woodland hardwoods","6.2.7","Industrial","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Woodland hardwoods|6.2.5|Public-Other","Woodland hardwoods","6.2.5","Public-Other","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Western larch|6.2.8|NIPF","Western larch","6.2.8","NIPF","carbon_lbac",75575.9106,0.064919,6.00498,0.000888,195,155
WA,"cell","Ponderosa pine|6.2.7|NIPF","Ponderosa pine","6.2.7","NIPF","carbon_lbac",50413.9059,0.015636,0.8113,0.001615,125,718
WA,"cell","Woodland hardwoods|7.1.8|Industrial","Woodland hardwoods","7.1.8","Industrial","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Aspen/birch|7.1.7|State","Aspen/birch","7.1.7","State","carbon_lbac",53004.6852,0.047767,1.50113,0.020371,115,49
WA,"cell","Woodland hardwoods|7.1.8|Public-Other","Woodland hardwoods","7.1.8","Public-Other","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Douglas-fir|6.2.9|Industrial","Douglas-fir","6.2.9","Industrial","carbon_lbac",285556.0594,0.002447,0.58986,0.000148,175,3710
WA,"cell","Woodland hardwoods|10.1.2|NIPF","Woodland hardwoods","10.1.2","NIPF","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Woodland hardwoods|7.1.7|State","Woodland hardwoods","7.1.7","State","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Woodland hardwoods|10.1.2|Public-Other","Woodland hardwoods","10.1.2","Public-Other","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Lodgepole pine|6.2.5|Industrial","Lodgepole pine","6.2.5","Industrial","carbon_lbac",70037.8111,0.034653,2.54925,0.008148,95,283
WA,"cell","Woodland hardwoods|6.2.7|Public-Other","Woodland hardwoods","6.2.7","Public-Other","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Hemlock/Sitka spruce|6.2.8|Public-Other","Hemlock/Sitka spruce","6.2.8","Public-Other","carbon_lbac",196157.6254,0.011221,0.7299,0,195,1284
WA,"cell","Lodgepole pine|6.2.9|Public-Other","Lodgepole pine","6.2.9","Public-Other","carbon_lbac",70037.8111,0.034653,2.54925,0.008148,95,283
WA,"cell","Other western softwoods|6.2.5|State","Other western softwoods","6.2.5","State","carbon_lbac",21447.3467,0.277121,29755.20199,0,200,49
WA,"cell","Western larch|6.2.8|State","Western larch","6.2.8","State","carbon_lbac",75575.9106,0.064919,6.00498,0.000888,195,155
WA,"cell","Alder/maple|7.1.9|Public-Other","Alder/maple","7.1.9","Public-Other","carbon_lbac",116462.26,0.0288,1.25442,0.00501,125,582
WA,"cell","Woodland hardwoods|6.2.8|NIPF","Woodland hardwoods","6.2.8","NIPF","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Woodland hardwoods|6.2.3|NIPF","Woodland hardwoods","6.2.3","NIPF","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Woodland hardwoods|10.1.2|State","Woodland hardwoods","10.1.2","State","carbon_lbac",19631.5008,0.20445,6.49055,0,165,45
WA,"cell","Douglas-fir|7.1.9|Industrial","Douglas-fir","7.1.9","Industrial","carbon_lbac",285556.0594,0.002447,0.58986,0.000148,175,3710
WI,"state","WI",NA,NA,NA,"carbon_lbac",73344.6106,0.016742,1.0724,0,200,30584
WI,"cell","Aspen/birch|8.2.1|NIPF","Aspen/birch","8.2.1","NIPF","carbon_lbac",4172339.3721,0.001231,1.56025,0.030322,65,56
WI,"cell","Oak/hickory|5.2.1|NIPF","Oak/hickory","5.2.1","NIPF","carbon_lbac",1198433.9352,0.000387,0.86267,0.019844,115,631
WI,"cell","White/red/jack pine|5.2.1|Industrial","White/red/jack pine","5.2.1","Industrial","carbon_lbac",7508302.4179,1e-04,1.0034,0.012465,135,172
WI,"cell","Maple/beech/birch|5.2.1|State","Maple/beech/birch","5.2.1","State","carbon_lbac",83284.544,0.01755,1.04521,0.017002,105,324
WI,"cell","Elm/ash/cottonwood|8.1.5|NIPF","Elm/ash/cottonwood","8.1.5","NIPF","carbon_lbac",98441.1479,0.005986,0.89216,0,115,230
WI,"cell","Oak/hickory|8.1.5|NIPF","Oak/hickory","8.1.5","NIPF","carbon_lbac",101411.9337,0.005589,0.60813,0.006548,85,1875
WI,"cell","Spruce/fir|5.2.1|NIPF","Spruce/fir","5.2.1","NIPF","carbon_lbac",66335.9709,0.004381,0.66215,0.022916,175,926
WI,"cell","Elm/ash/cottonwood|8.1.4|NIPF","Elm/ash/cottonwood","8.1.4","NIPF","carbon_lbac",1371910.6309,0.000356,0.94194,0.020195,85,869
WI,"cell","Aspen/birch|5.2.1|NIPF","Aspen/birch","5.2.1","NIPF","carbon_lbac",93607.199,0.019524,1.91699,0.005331,85,2205
WI,"cell","Spruce/fir|5.2.1|Public-Other","Spruce/fir","5.2.1","Public-Other","carbon_lbac",587757.998,0.000115,0.61774,0.008542,135,910
WI,"cell","Maple/beech/birch|0.0.0|Public-Other","Maple/beech/birch","0.0.0","Public-Other","carbon_lbac",111710.5971,0.070275,26.74317,0.010582,75,34
WI,"cell","Aspen/birch|5.2.1|Public-Other","Aspen/birch","5.2.1","Public-Other","carbon_lbac",99527.818,0.021824,2.00273,0.005081,105,1945
WI,"cell","White/red/jack pine|8.1.4|NIPF","White/red/jack pine","8.1.4","NIPF","carbon_lbac",81485.6674,0.013438,0.8948,0.031092,125,657
WI,"cell","Oak/pine|5.2.1|Industrial","Oak/pine","5.2.1","Industrial","carbon_lbac",413140.7107,0.001226,0.82316,0.026505,125,710
WI,"cell","Elm/ash/cottonwood|5.2.1|Public-Other","Elm/ash/cottonwood","5.2.1","Public-Other","carbon_lbac",64411.0219,0.010194,0.89049,0,195,439
WI,"cell","Aspen/birch|8.1.4|Public-Other","Aspen/birch","8.1.4","Public-Other","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","White/red/jack pine|5.2.1|Public-Other","White/red/jack pine","5.2.1","Public-Other","carbon_lbac",113197.0335,0.012434,1.14114,0,195,599
WI,"cell","Maple/beech/birch|8.1.4|NIPF","Maple/beech/birch","8.1.4","NIPF","carbon_lbac",198271.3471,0.002574,0.73992,0.015616,105,1214
WI,"cell","Aspen/birch|8.1.4|NIPF","Aspen/birch","8.1.4","NIPF","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Oak/hickory|8.1.4|NIPF","Oak/hickory","8.1.4","NIPF","carbon_lbac",934805.0211,0.000294,0.72846,0.015373,95,1396
WI,"cell","Elm/ash/cottonwood|5.2.1|NIPF","Elm/ash/cottonwood","5.2.1","NIPF","carbon_lbac",1218959.0717,0.000193,0.83902,0.008905,115,578
WI,"cell","Spruce/fir|5.2.1|Industrial","Spruce/fir","5.2.1","Industrial","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","Spruce/fir|8.2.1|Industrial","Spruce/fir","8.2.1","Industrial","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","Maple/beech/birch|5.2.1|NIPF","Maple/beech/birch","5.2.1","NIPF","carbon_lbac",814862.5651,0.000368,0.73688,0.015287,105,2038
WI,"cell","Aspen/birch|8.1.5|NIPF","Aspen/birch","8.1.5","NIPF","carbon_lbac",565617.483,0.000412,0.67387,0.014905,65,230
WI,"cell","Oak/hickory|5.2.1|Public-Other","Oak/hickory","5.2.1","Public-Other","carbon_lbac",266765.0501,0.00149,0.69675,0.010827,95,5788
WI,"cell","Oak/hickory|5.2.1|Industrial","Oak/hickory","5.2.1","Industrial","carbon_lbac",1755580.6638,0.000573,1.06896,0.030468,85,133
WI,"cell","Oak/pine|5.2.1|NIPF","Oak/pine","5.2.1","NIPF","carbon_lbac",413140.7107,0.001226,0.82316,0.026505,125,710
WI,"cell","Oak/hickory|8.1.4|Public-Other","Oak/hickory","8.1.4","Public-Other","carbon_lbac",990846.0258,0.000331,0.76956,0.047328,135,264
WI,"cell","Oak/hickory|8.2.1|Public-Other","Oak/hickory","8.2.1","Public-Other","carbon_lbac",266765.0501,0.00149,0.69675,0.010827,95,5788
WI,"cell","White/red/jack pine|5.2.1|NIPF","White/red/jack pine","5.2.1","NIPF","carbon_lbac",1278057.4371,0.00016,0.71741,0,165,510
WI,"cell","Spruce/fir|5.2.1|State","Spruce/fir","5.2.1","State","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","Oak/pine|8.2.1|NIPF","Oak/pine","8.2.1","NIPF","carbon_lbac",413140.7107,0.001226,0.82316,0.026505,125,710
WI,"cell","Oak/hickory|8.2.1|NIPF","Oak/hickory","8.2.1","NIPF","carbon_lbac",67721.1917,0.028006,1.243,0.011284,95,375
WI,"cell","Maple/beech/birch|5.2.1|Public-Other","Maple/beech/birch","5.2.1","Public-Other","carbon_lbac",81174.8755,0.030623,2.05222,0,195,2223
WI,"cell","Oak/pine|8.1.4|NIPF","Oak/pine","8.1.4","NIPF","carbon_lbac",115407.9704,0.012353,1.30056,0.048551,125,174
WI,"cell","Aspen/birch|5.2.1|Industrial","Aspen/birch","5.2.1","Industrial","carbon_lbac",321802.5359,0.000808,0.64798,0.005394,85,470
WI,"cell","Maple/beech/birch|5.2.1|Industrial","Maple/beech/birch","5.2.1","Industrial","carbon_lbac",82522.2664,0.013506,0.80484,0.008675,165,635
WI,"cell","Aspen/birch|5.2.1|State","Aspen/birch","5.2.1","State","carbon_lbac",85767.6384,0.022644,1.99118,0.007061,75,571
WI,"cell","Spruce/fir|8.1.4|NIPF","Spruce/fir","8.1.4","NIPF","carbon_lbac",821735.0834,0.000194,0.73257,0.018103,95,353
WI,"cell","Elm/ash/cottonwood|8.1.4|State","Elm/ash/cottonwood","8.1.4","State","carbon_lbac",37161756.0027,0.001088,2.52424,0.055472,95,64
WI,"cell","Elm/ash/cottonwood|8.2.1|NIPF","Elm/ash/cottonwood","8.2.1","NIPF","carbon_lbac",76388.2817,0.023944,2.28183,0.00685,105,312
WI,"cell","Maple/beech/birch|8.2.1|NIPF","Maple/beech/birch","8.2.1","NIPF","carbon_lbac",589115.4713,0.000269,0.61451,0.017959,105,254
WI,"cell","White/red/jack pine|5.2.1|State","White/red/jack pine","5.2.1","State","carbon_lbac",67184.9382,0.024652,1.00723,0,200,223
WI,"cell","Maple/beech/birch|8.1.5|NIPF","Maple/beech/birch","8.1.5","NIPF","carbon_lbac",1093476.8159,3e-04,0.79545,0.014271,85,597
WI,"cell","Aspen/birch|8.1.4|Industrial","Aspen/birch","8.1.4","Industrial","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Aspen/birch|9.2.3|NIPF","Aspen/birch","9.2.3","NIPF","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Elm/ash/cottonwood|5.2.1|State","Elm/ash/cottonwood","5.2.1","State","carbon_lbac",2184243.107,0.000173,0.90624,0.018337,95,93
WI,"cell","Elm/ash/cottonwood|5.2.1|Industrial","Elm/ash/cottonwood","5.2.1","Industrial","carbon_lbac",633172.7261,0.000435,0.79753,0.015058,75,121
WI,"cell","Oak/hickory|5.2.1|State","Oak/hickory","5.2.1","State","carbon_lbac",3709297.8723,0.000138,0.89025,0.021238,95,127
WI,"cell","Maple/beech/birch|8.1.5|Industrial","Maple/beech/birch","8.1.5","Industrial","carbon_lbac",980875.3695,0.000882,1.07434,0.007812,95,66
WI,"cell","Spruce/fir|8.1.4|Industrial","Spruce/fir","8.1.4","Industrial","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","Oak/pine|8.1.4|Public-Other","Oak/pine","8.1.4","Public-Other","carbon_lbac",1189735.7093,0.000128,0.6678,0.005263,95,80
WI,"cell","White/red/jack pine|8.1.5|NIPF","White/red/jack pine","8.1.5","NIPF","carbon_lbac",895063.7545,0.000123,0.59351,0,105,137
WI,"cell","Oak/hickory|8.1.5|Industrial","Oak/hickory","8.1.5","Industrial","carbon_lbac",266765.0501,0.00149,0.69675,0.010827,95,5788
WI,"cell","White/red/jack pine|8.1.4|Industrial","White/red/jack pine","8.1.4","Industrial","carbon_lbac",50315.9258,0.037501,1.69384,0.007803,85,72
WI,"cell","Spruce/fir|8.1.4|Public-Other","Spruce/fir","8.1.4","Public-Other","carbon_lbac",3789010.7155,0.000106,0.94688,0.00737,105,65
WI,"cell","Elm/ash/cottonwood|8.1.5|State","Elm/ash/cottonwood","8.1.5","State","carbon_lbac",2392835.226,0.000389,1.06996,0.025656,95,78
WI,"cell","White/red/jack pine|8.1.4|State","White/red/jack pine","8.1.4","State","carbon_lbac",76470.0629,0.023101,1.97368,0.010862,75,116
WI,"cell","Aspen/birch|0.0.0|Industrial","Aspen/birch","0.0.0","Industrial","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Oak/pine|8.1.4|State","Oak/pine","8.1.4","State","carbon_lbac",413140.7107,0.001226,0.82316,0.026505,125,710
WI,"cell","Oak/hickory|8.1.5|Public-Other","Oak/hickory","8.1.5","Public-Other","carbon_lbac",73883.8285,0.016962,1.16983,0.006592,85,54
WI,"cell","White/red/jack pine|8.1.4|Public-Other","White/red/jack pine","8.1.4","Public-Other","carbon_lbac",7312233.039,0.000114,1.01843,0.005121,165,244
WI,"cell","Oak/hickory|8.1.4|Industrial","Oak/hickory","8.1.4","Industrial","carbon_lbac",135028.3502,0.00604,0.81335,0,115,120
WI,"cell","Aspen/birch|8.1.4|State","Aspen/birch","8.1.4","State","carbon_lbac",35089.4678,0.08958,2.14291,0,95,147
WI,"cell","Maple/beech/birch|8.1.4|Public-Other","Maple/beech/birch","8.1.4","Public-Other","carbon_lbac",76900.2938,0.036564,2.99391,0.011586,165,299
WI,"cell","Elm/ash/cottonwood|8.1.4|Industrial","Elm/ash/cottonwood","8.1.4","Industrial","carbon_lbac",58638.8877,0.019456,1.32057,0.014393,185,3154
WI,"cell","Oak/pine|8.1.5|NIPF","Oak/pine","8.1.5","NIPF","carbon_lbac",3875626.0923,0.000309,1.02901,0.022271,75,33
WI,"cell","Exotic softwoods|8.1.4|Industrial","Exotic softwoods","8.1.4","Industrial","carbon_lbac",1150782.8402,0.000102,0.69708,0,85,44
WI,"cell","Elm/ash/cottonwood|8.2.1|Industrial","Elm/ash/cottonwood","8.2.1","Industrial","carbon_lbac",58638.8877,0.019456,1.32057,0.014393,185,3154
WI,"cell","Oak/hickory|0.0.0|Public-Other","Oak/hickory","0.0.0","Public-Other","carbon_lbac",266765.0501,0.00149,0.69675,0.010827,95,5788
WI,"cell","White/red/jack pine|0.0.0|NIPF","White/red/jack pine","0.0.0","NIPF","carbon_lbac",186286.1217,0.003209,0.77581,0.000531,165,2862
WI,"cell","Spruce/fir|0.0.0|NIPF","Spruce/fir","0.0.0","NIPF","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","Oak/hickory|8.1.5|State","Oak/hickory","8.1.5","State","carbon_lbac",87365.7965,0.017465,1.21748,0.025361,125,69
WI,"cell","Exotic softwoods|8.1.4|NIPF","Exotic softwoods","8.1.4","NIPF","carbon_lbac",1067506.0213,1e-04,0.69668,0,85,31
WI,"cell","Oak/hickory|8.2.1|Industrial","Oak/hickory","8.2.1","Industrial","carbon_lbac",266765.0501,0.00149,0.69675,0.010827,95,5788
WI,"cell","Maple/beech/birch|8.1.4|Industrial","Maple/beech/birch","8.1.4","Industrial","carbon_lbac",2080268.2901,0.000397,0.97411,0.018779,75,114
WI,"cell","Maple/beech/birch|8.2.1|Industrial","Maple/beech/birch","8.2.1","Industrial","carbon_lbac",74643.683,0.025373,1.48714,0.003079,185,7988
WI,"cell","Maple/beech/birch|0.0.0|NIPF","Maple/beech/birch","0.0.0","NIPF","carbon_lbac",74643.683,0.025373,1.48714,0.003079,185,7988
WI,"cell","Oak/pine|5.2.1|Public-Other","Oak/pine","5.2.1","Public-Other","carbon_lbac",413140.7107,0.001226,0.82316,0.026505,125,710
WI,"cell","Oak/pine|5.2.1|State","Oak/pine","5.2.1","State","carbon_lbac",413140.7107,0.001226,0.82316,0.026505,125,710
WI,"cell","Elm/ash/cottonwood|8.2.1|State","Elm/ash/cottonwood","8.2.1","State","carbon_lbac",1097177.5535,0.000338,0.90863,0.006261,75,57
WI,"cell","Oak/hickory|8.2.1|State","Oak/hickory","8.2.1","State","carbon_lbac",1001782.1342,0.000133,0.63237,0.013496,125,63
WI,"cell","White/red/jack pine|8.1.5|State","White/red/jack pine","8.1.5","State","carbon_lbac",186286.1217,0.003209,0.77581,0.000531,165,2862
WI,"cell","White/red/jack pine|8.2.1|NIPF","White/red/jack pine","8.2.1","NIPF","carbon_lbac",79356.499,0.021059,1.14521,0.006881,105,62
WI,"cell","Spruce/fir|8.2.1|NIPF","Spruce/fir","8.2.1","NIPF","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","Elm/ash/cottonwood|8.1.5|Public-Other","Elm/ash/cottonwood","8.1.5","Public-Other","carbon_lbac",9755325.6502,0.002752,2.51049,0.050155,65,64
WI,"cell","Oak/hickory|8.1.4|State","Oak/hickory","8.1.4","State","carbon_lbac",773083.5615,0.000543,0.84465,0.024998,85,98
WI,"cell","Aspen/birch|0.0.0|State","Aspen/birch","0.0.0","State","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Spruce/fir|0.0.0|Public-Other","Spruce/fir","0.0.0","Public-Other","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","Aspen/birch|0.0.0|NIPF","Aspen/birch","0.0.0","NIPF","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Aspen/birch|8.2.1|Public-Other","Aspen/birch","8.2.1","Public-Other","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Elm/ash/cottonwood|0.0.0|State","Elm/ash/cottonwood","0.0.0","State","carbon_lbac",58638.8877,0.019456,1.32057,0.014393,185,3154
WI,"cell","Aspen/birch|8.1.5|Industrial","Aspen/birch","8.1.5","Industrial","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Elm/ash/cottonwood|8.1.4|Public-Other","Elm/ash/cottonwood","8.1.4","Public-Other","carbon_lbac",13210420.1364,0.000215,1.35891,0.014084,95,90
WI,"cell","Aspen/birch|8.2.1|State","Aspen/birch","8.2.1","State","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","White/red/jack pine|8.2.1|Industrial","White/red/jack pine","8.2.1","Industrial","carbon_lbac",186286.1217,0.003209,0.77581,0.000531,165,2862
WI,"cell","Spruce/fir|0.0.0|Industrial","Spruce/fir","0.0.0","Industrial","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","Oak/hickory|0.0.0|State","Oak/hickory","0.0.0","State","carbon_lbac",266765.0501,0.00149,0.69675,0.010827,95,5788
WI,"cell","Elm/ash/cottonwood|0.0.0|NIPF","Elm/ash/cottonwood","0.0.0","NIPF","carbon_lbac",58638.8877,0.019456,1.32057,0.014393,185,3154
WI,"cell","Elm/ash/cottonwood|8.1.5|Industrial","Elm/ash/cottonwood","8.1.5","Industrial","carbon_lbac",58638.8877,0.019456,1.32057,0.014393,185,3154
WI,"cell","Elm/ash/cottonwood|8.2.1|Public-Other","Elm/ash/cottonwood","8.2.1","Public-Other","carbon_lbac",58638.8877,0.019456,1.32057,0.014393,185,3154
WI,"cell","Spruce/fir|8.2.1|State","Spruce/fir","8.2.1","State","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","White/red/jack pine|8.2.1|State","White/red/jack pine","8.2.1","State","carbon_lbac",186286.1217,0.003209,0.77581,0.000531,165,2862
WI,"cell","Maple/beech/birch|8.1.5|State","Maple/beech/birch","8.1.5","State","carbon_lbac",74643.683,0.025373,1.48714,0.003079,185,7988
WI,"cell","Maple/beech/birch|8.1.4|State","Maple/beech/birch","8.1.4","State","carbon_lbac",74643.683,0.025373,1.48714,0.003079,185,7988
WI,"cell","Spruce/fir|8.1.4|State","Spruce/fir","8.1.4","State","carbon_lbac",60321.0393,0.015824,1.68275,0.00537,175,2979
WI,"cell","White/red/jack pine|8.1.5|Industrial","White/red/jack pine","8.1.5","Industrial","carbon_lbac",186286.1217,0.003209,0.77581,0.000531,165,2862
WI,"cell","Maple/beech/birch|8.2.3|NIPF","Maple/beech/birch","8.2.3","NIPF","carbon_lbac",74643.683,0.025373,1.48714,0.003079,185,7988
WI,"cell","White/red/jack pine|8.2.3|State","White/red/jack pine","8.2.3","State","carbon_lbac",186286.1217,0.003209,0.77581,0.000531,165,2862
WI,"cell","Oak/hickory|0.0.0|NIPF","Oak/hickory","0.0.0","NIPF","carbon_lbac",266765.0501,0.00149,0.69675,0.010827,95,5788
WI,"cell","Aspen/birch|8.2.1|Industrial","Aspen/birch","8.2.1","Industrial","carbon_lbac",89429.9139,0.008135,0.77334,0.014374,95,6954
WI,"cell","Maple/beech/birch|8.2.1|State","Maple/beech/birch","8.2.1","State","carbon_lbac",74643.683,0.025373,1.48714,0.003079,185,7988
WI,"cell","White/red/jack pine|8.1.5|Public-Other","White/red/jack pine","8.1.5","Public-Other","carbon_lbac",186286.1217,0.003209,0.77581,0.000531,165,2862
