"state","scenario","product","year_offset","bio_Tg"
"MO","reserve (no harvest)","residue",10,374.136
"MO","reserve (no harvest)","residue",20,385.824
"MO","reserve (no harvest)","residue",30,396.36
"MO","reserve (no harvest)","residue",40,406.052
"MO","reserve (no harvest)","residue",50,413.959
"MO","reserve (no harvest)","residue",60,420.579
"MO","reserve (no harvest)","residue",70,425.589
"MO","reserve (no harvest)","residue",80,429.054
"MO","reserve (no harvest)","residue",90,431.163
"MO","reserve (no harvest)","residue",100,432.029
"MS","reserve (no harvest)","sawtimber",0,139.308
"MS","reserve (no harvest)","sawtimber",10,197.678
"MS","reserve (no harvest)","sawtimber",20,268.415
"MS","reserve (no harvest)","sawtimber",30,331.32
"MS","reserve (no harvest)","sawtimber",40,364.106
"MS","reserve (no harvest)","sawtimber",50,379.57
"MS","reserve (no harvest)","sawtimber",60,401.985
"MS","reserve (no harvest)","sawtimber",70,415.083
"MS","reserve (no harvest)","sawtimber",80,406.891
"MS","reserve (no harvest)","sawtimber",90,387.194
"MS","reserve (no harvest)","sawtimber",100,367.632
"MS","reserve (no harvest)","pulpwood",0,185.705
"MS","reserve (no harvest)","pulpwood",10,232.783
"MS","reserve (no harvest)","pulpwood",20,258.083
"MS","reserve (no harvest)","pulpwood",30,268.147
"MS","reserve (no harvest)","pulpwood",40,274.567
"MS","reserve (no harvest)","pulpwood",50,272.76
"MS","reserve (no harvest)","pulpwood",60,254.094
"MS","reserve (no harvest)","pulpwood",70,235.277
"MS","reserve (no harvest)","pulpwood",80,229.649
"MS","reserve (no harvest)","pulpwood",90,231.045
"MS","reserve (no harvest)","pulpwood",100,231.815
"MS","reserve (no harvest)","residue",0,264.036
"MS","reserve (no harvest)","residue",10,333.093
"MS","reserve (no harvest)","residue",20,368.892
"MS","reserve (no harvest)","residue",30,383.489
"MS","reserve (no harvest)","residue",40,394.359
"MS","reserve (no harvest)","residue",50,402.169
"MS","reserve (no harvest)","residue",60,399.679
"MS","reserve (no harvest)","residue",70,393.462
"MS","reserve (no harvest)","residue",80,387.562
"MS","reserve (no harvest)","residue",90,382.282
"MS","reserve (no harvest)","residue",100,376.338
"MT","reserve (no harvest)","sawtimber",0,174.171
"MT","reserve (no harvest)","sawtimber",10,188.298
"MT","reserve (no harvest)","sawtimber",20,202.134
"MT","reserve (no harvest)","sawtimber",30,214.167
"MT","reserve (no harvest)","sawtimber",40,225.893
"MT","reserve (no harvest)","sawtimber",50,237.054
"MT","reserve (no harvest)","sawtimber",60,246.217
"MT","reserve (no harvest)","sawtimber",70,256.388
"MT","reserve (no harvest)","sawtimber",80,264.472
"MT","reserve (no harvest)","sawtimber",90,269.99
"MT","reserve (no harvest)","sawtimber",100,274.837
"MT","reserve (no harvest)","pulpwood",0,215.159
"MT","reserve (no harvest)","pulpwood",10,229.334
"MT","reserve (no harvest)","pulpwood",20,240.948
"MT","reserve (no harvest)","pulpwood",30,253.648
"MT","reserve (no harvest)","pulpwood",40,264.367
"MT","reserve (no harvest)","pulpwood",50,271.682
"MT","reserve (no harvest)","pulpwood",60,278.86
"MT","reserve (no harvest)","pulpwood",70,284.177
"MT","reserve (no harvest)","pulpwood",80,288.698
"MT","reserve (no harvest)","pulpwood",90,293.02
"MT","reserve (no harvest)","pulpwood",100,296.502
"MT","reserve (no harvest)","residue",0,296.578
"MT","reserve (no harvest)","residue",10,314.382
"MT","reserve (no harvest)","residue",20,330.565
"MT","reserve (no harvest)","residue",30,343.218
"MT","reserve (no harvest)","residue",40,354.132
"MT","reserve (no harvest)","residue",50,365.227
"MT","reserve (no harvest)","residue",60,374.918
"MT","reserve (no harvest)","residue",70,382.179
"MT","reserve (no harvest)","residue",80,389.293
"MT","reserve (no harvest)","residue",90,396.392
"MT","reserve (no harvest)","residue",100,402.459
"NC","reserve (no harvest)","sawtimber",0,111.136
"NC","reserve (no harvest)","sawtimber",10,137.326
"NC","reserve (no harvest)","sawtimber",20,161.718
"NC","reserve (no harvest)","sawtimber",30,183.002
"NC","reserve (no harvest)","sawtimber",40,194.533
"NC","reserve (no harvest)","sawtimber",50,206.377
"NC","reserve (no harvest)","sawtimber",60,216.766
"NC","reserve (no harvest)","sawtimber",70,228.6
"NC","reserve (no harvest)","sawtimber",80,230.874
"NC","reserve (no harvest)","sawtimber",90,229.316
"NC","reserve (no harvest)","sawtimber",100,227.556
"NC","reserve (no harvest)","pulpwood",0,204.537
"NC","reserve (no harvest)","pulpwood",10,238.36
"NC","reserve (no harvest)","pulpwood",20,266.023
"NC","reserve (no harvest)","pulpwood",30,289.353
"NC","reserve (no harvest)","pulpwood",40,303.777
"NC","reserve (no harvest)","pulpwood",50,306.684
"NC","reserve (no harvest)","pulpwood",60,306.053
"NC","reserve (no harvest)","pulpwood",70,300.614
"NC","reserve (no harvest)","pulpwood",80,300.34
"NC","reserve (no harvest)","pulpwood",90,301.394
"NC","reserve (no harvest)","pulpwood",100,302.096
"NC","reserve (no harvest)","residue",0,274.42
"NC","reserve (no harvest)","residue",10,315.54
"NC","reserve (no harvest)","residue",20,340.666
"NC","reserve (no harvest)","residue",30,350.591
"NC","reserve (no harvest)","residue",40,360.776
"NC","reserve (no harvest)","residue",50,368.447
"NC","reserve (no harvest)","residue",60,371.538
"NC","reserve (no harvest)","residue",70,371.7
"NC","reserve (no harvest)","residue",80,372.392
"NC","reserve (no harvest)","residue",90,373.415
"NC","reserve (no harvest)","residue",100,373.928
"ND","reserve (no harvest)","sawtimber",0,0.374
"ND","reserve (no harvest)","sawtimber",10,0.633
"ND","reserve (no harvest)","sawtimber",20,0.728
"ND","reserve (no harvest)","sawtimber",30,0.811
"ND","reserve (no harvest)","sawtimber",40,0.855
"ND","reserve (no harvest)","sawtimber",50,0.898
"ND","reserve (no harvest)","sawtimber",60,0.939
"ND","reserve (no harvest)","sawtimber",70,0.979
"ND","reserve (no harvest)","sawtimber",80,1.019
"ND","reserve (no harvest)","sawtimber",90,1.058
"ND","reserve (no harvest)","sawtimber",100,1.096
"ND","reserve (no harvest)","pulpwood",0,3.03
"ND","reserve (no harvest)","pulpwood",10,3.153
"ND","reserve (no harvest)","pulpwood",20,2.858
"ND","reserve (no harvest)","pulpwood",30,3.029
"ND","reserve (no harvest)","pulpwood",40,3.186
"ND","reserve (no harvest)","pulpwood",50,3.336
"ND","reserve (no harvest)","pulpwood",60,3.475
"ND","reserve (no harvest)","pulpwood",70,3.61
"ND","reserve (no harvest)","pulpwood",80,3.745
"ND","reserve (no harvest)","pulpwood",90,3.877
"ND","reserve (no harvest)","pulpwood",100,4.005
"ND","reserve (no harvest)","residue",0,8.706
"ND","reserve (no harvest)","residue",10,9.403
"ND","reserve (no harvest)","residue",20,10.61
"ND","reserve (no harvest)","residue",30,11.288
"ND","reserve (no harvest)","residue",40,11.948
"ND","reserve (no harvest)","residue",50,12.545
"ND","reserve (no harvest)","residue",60,13.09
"ND","reserve (no harvest)","residue",70,13.578
"ND","reserve (no harvest)","residue",80,14.01
"ND","reserve (no harvest)","residue",90,14.397
"ND","reserve (no harvest)","residue",100,14.744
"NE","reserve (no harvest)","sawtimber",0,2.563
"NE","reserve (no harvest)","sawtimber",10,2.79
"NE","reserve (no harvest)","sawtimber",20,3.061
"NE","reserve (no harvest)","sawtimber",30,3.052
"NE","reserve (no harvest)","sawtimber",40,3.057
"NE","reserve (no harvest)","sawtimber",50,3.027
"NE","reserve (no harvest)","sawtimber",60,3.026
"NE","reserve (no harvest)","sawtimber",70,3.012
"NE","reserve (no harvest)","sawtimber",80,2.981
"NE","reserve (no harvest)","sawtimber",90,2.97
"NE","reserve (no harvest)","sawtimber",100,2.958
"NE","reserve (no harvest)","pulpwood",0,7.544
"NE","reserve (no harvest)","pulpwood",10,7.94
"NE","reserve (no harvest)","pulpwood",20,8.036
"NE","reserve (no harvest)","pulpwood",30,8.492
"NE","reserve (no harvest)","pulpwood",40,8.756
"NE","reserve (no harvest)","pulpwood",50,9.012
"NE","reserve (no harvest)","pulpwood",60,9.147
"NE","reserve (no harvest)","pulpwood",70,9.261
"NE","reserve (no harvest)","pulpwood",80,9.385
"NE","reserve (no harvest)","pulpwood",90,9.484
"NE","reserve (no harvest)","pulpwood",100,9.578
"NE","reserve (no harvest)","residue",0,10.957
"NE","reserve (no harvest)","residue",10,11.295
"NE","reserve (no harvest)","residue",20,11.657
"NE","reserve (no harvest)","residue",30,11.764
"NE","reserve (no harvest)","residue",40,11.917
"NE","reserve (no harvest)","residue",50,12.015
"NE","reserve (no harvest)","residue",60,12.136
"NE","reserve (no harvest)","residue",70,12.242
"NE","reserve (no harvest)","residue",80,12.325
"NE","reserve (no harvest)","residue",90,12.397
"NE","reserve (no harvest)","residue",100,12.465
"NH","reserve (no harvest)","sawtimber",0,59.136
"NH","reserve (no harvest)","sawtimber",10,68.4
"NH","reserve (no harvest)","sawtimber",20,76.101
"NH","reserve (no harvest)","sawtimber",30,83.469
"NH","reserve (no harvest)","sawtimber",40,87.792
"NH","reserve (no harvest)","sawtimber",50,91.017
"NH","reserve (no harvest)","sawtimber",60,93.781
"NH","reserve (no harvest)","sawtimber",70,96.545
"NH","reserve (no harvest)","sawtimber",80,98.688
"NH","reserve (no harvest)","sawtimber",90,100.36
"NH","reserve (no harvest)","sawtimber",100,101.813
"NH","reserve (no harvest)","pulpwood",0,59.457
"NH","reserve (no harvest)","pulpwood",10,61.303
"NH","reserve (no harvest)","pulpwood",20,63.27
"NH","reserve (no harvest)","pulpwood",30,65.043
"NH","reserve (no harvest)","pulpwood",40,67.648
"NH","reserve (no harvest)","pulpwood",50,70.051
"NH","reserve (no harvest)","pulpwood",60,72.163
"NH","reserve (no harvest)","pulpwood",70,73.821
"NH","reserve (no harvest)","pulpwood",80,75.363
